% Model:              model.mph
% Version:            COMSOL 5.2.1.152
% Date:               Oct 30 2017, 15:51
% Dimension:          2
% Nodes:              2180
% Expressions:        1
% Description:        Magnetic vector potential, phi component
% Length unit:        m
% r                       z                        comp1.Aphi (Wb/m)
0.0017628185367022456     0.012550131762610559     6.776455698835473E-7
0.006650000000000002      -0.007833333333333331    4.0433370765611664E-4
0.00714638807224875       -0.008106673150554968    3.7682701689662883E-4
0.008154869767099567      -0.009000000000000001    3.3200374985899904E-4
0.0076655949764744295     -0.008447079623442606    3.5216714730216446E-4
0.006650000000000002      -0.007249999999999995    4.0328743538826467E-4
0.007150848944543189      -0.0075535803974418995   3.758949357650625E-4
0.006650000000000003      -0.006666666666666662    4.017113384369942E-4
0.007128425517299069      -0.006954388012446279    3.758051117845164E-4
0.006650000000000001      -0.006083333333333326    3.995834307830807E-4
0.007119534628576708      -0.006394020951898588    3.746170316576936E-4
0.014248725106605836      -0.00785                 2.0657173787382783E-4
0.01360111561298284       -0.009000000000000001    2.1388843492513984E-4
0.022742090425128803      -0.004515091960108401    1.3662084509819656E-4
0.023500000000000004      -0.0030586206896550867   1.3146119874170683E-4
0.022736497214998024      -0.0028904557090221688   1.3601698204212937E-4
0.022862173189655274      -0.0037234176494188274   1.3560551368254636E-4
0.022141779813341287      -0.006990189846913245    1.4066408431971268E-4
0.0212435                 -0.006067505103515523    1.4721250210135637E-4
0.018771154302233813      0.009900000000000003     1.2059904508275703E-6
0.019110301932411804      0.010487154896425526     1.1652646088882354E-6
0.018022567878385506      0.009900000000000003     1.1984148941573004E-6
0.01835545064232235       0.010606299191548131     1.1476293328001386E-6
0.020233920824799457      0.0083                   1.4137318466813056E-4
0.021051060524569995      0.0077697691702863355    1.3690487718355708E-4
0.023500000000000004      0.005144827586206921     1.246711662723931E-4
0.022716089819226647      0.005433102280568331     1.2886730735686428E-4
0.022796950866322174      0.004585695892072592     1.291506554844343E-4
0.023500000000000004      7.275862068966089E-4     1.2875487551339566E-4
0.022550857183107453      2.496067442582043E-4     1.3487026326947365E-4
0.023500000000000004      0.001358620689655225     1.2817962816405172E-4
0.02278049518430813       0.001533727723704234     1.3223703598917732E-4
0.004735000000000003      -0.0013188580597818752   2.0784388579102992E-4
0.004835                  -0.0013615296051131373   2.0249003152450243E-4
0.004835                  -0.0012214768601092362   2.059836508079294E-4
0.004735000000000003      -0.0011792352209775122   2.1139902296211891E-4
1.745145947200243E-9      -0.0027212134909182506   0
7.521672091917555E-4      -0.0036530305621326796   2.1806045442009375E-8
0.0016                    -0.001998675223691176    5.99601922639757E-8
0.0011016175543300296     -0.0024362082454657086   3.8962090088631255E-8
2.328837075251542E-9      0.009747254854391176     0
0.0013342648482703948     0.010760895965397949     1.927826669125859E-6
0.009223946649880296      -0.009000000000000001    2.961794711188881E-4
0.008502884017473674      -0.008193789111000068    3.190239079551835E-4
0.006650000000000002      -0.005499999999999992    3.968789011156888E-4
0.00711557353899444       -0.005814606645063405    3.7260550721908485E-4
0.006650000000000002      -0.004916666666666656    3.9356954275136655E-4
0.007128685179493947      -0.005231192473403864    3.6915913753346284E-4
0.006650000000000003      -0.004333333333333322    3.896213546975894E-4
0.007148743437756002      -0.004646049196252538    3.6479312816571917E-4
0.012042305809518383      -0.009000000000000001    2.3570333514492264E-4
0.012697019915172334      -0.00785                 2.261057861359025E-4
0.011126759957586167      -0.00785                 2.516761527257174E-4
0.01056397854915117       -0.009000000000000001    2.628703518398645E-4
0.0212435                 -0.003817778696745824    1.4678429032269458E-4
0.02224630801698823       -0.005376330484134871    1.4002813598499005E-4
0.017083797470362403      0.009900000000000003     1.1882722257165198E-6
0.017570638443804854      0.010727243130289943     1.1288173531562562E-6
0.019140113764314286      0.0083                   1.473259337186986E-4
0.019979177748533784      0.0077082453498471745    1.429778797052649E-4
0.022134753985086006      -0.0024150928627362364   1.3967674271550266E-4
0.0212435                 -0.0010938326285892994   1.449460458342104E-4
0.0212435                 0.006849999999999999     1.3642068770523637E-4
0.0212435                 0.004633876100398985     1.3872241648482292E-4
0.022194885993441875      0.0061978089362737       1.3128823761931712E-4
0.02217670497646293       0.0032108470888775375    1.3425842018314829E-4
0.0212435                 0.0018826622689184789    1.418679184078393E-4
0.004735000000000003      -0.0010396123821731478   2.1495029441229952E-4
0.004835                  -0.0010814241151053355   2.0947320839751241E-4
0.004835                  -9.413713701014342E-4    2.129595510213573E-4
0.004735000000000003      -8.999895433687848E-4    2.1849856110475619E-4
0.004735000000000003      -7.603667045644213E-4    2.220446990704802E-4
0.004835                  -8.013186250975333E-4    2.164435402927351E-4
0.004835                  -6.612658800936324E-4    2.199260527350361E-4
0.004735000000000003      -6.20743865760057E-4     2.2558959932257537E-4
0.004735000000000003      -4.8112102695569347E-4   2.2913416739616833E-4
0.004835                  -5.212131350897315E-4    2.2340797944482037E-4
0.004834999999999999      -3.8116039008583014E-4   2.2689022527015032E-4
0.004735000000000003      -3.4149818815133E-4      2.3267932232509986E-4
0.004735000000000003      -2.0187534934696608E-4   2.362259950705498E-4
0.004835                  -2.4110764508192837E-4   2.3037370744246122E-4
0.004835                  -1.0105490007802703E-4   2.338593534100201E-4
0.004735000000000003      -6.22525105426026E-5     2.3977512614794757E-4
0.004735000000000003      7.737032826176087E-5     2.4332766254392377E-4
0.004835                  3.8997844925873874E-5    2.3734809805837613E-4
1.8148256456740124E-9     -0.0012327565434373765   0
8.061041828054279E-4      -0.0016772268938949153   3.405334791645979E-8
0.0016                    -0.001068199036643762    7.294226287158773E-8
0.00265                   0.0099                   3.7695200553916423E-6
0.003829993953372979      0.009900000000000003     1.5691587560115313E-6
0.0034715977660993266     0.010913755534734858     1.487958888771565E-6
0.004842060530081113      0.009900000000000003     1.2339551008780148E-6
0.004455920333685059      0.010774089010901568     1.2070354362066157E-6
2.247857767692613E-9      0.008017422269314015     0
9.796128701455918E-4      0.00850380906987774      9.90812179349982E-6
0.00265                   0.008690602706552036     1.4385446988825538E-5
0.001603489547950949      0.009385667497731134     7.2598405647435235E-6
0.006650000000000002      -0.0037499999999999864   3.849970449066019E-4
0.007195712893693529      -0.004061501909527834    3.5853563602958105E-4
0.0095565                 -0.00785                 2.866859197739614E-4
0.015906925304371867      0.009900000000000003     1.1741814592137916E-6
0.016522580441060888      0.010913839302272693     1.1004686067386533E-6
0.01803300919585634       0.0083                   1.5302487455750026E-4
0.018879841666047427      0.007784650121266798     1.488678317394418E-4
0.016925904627398396      0.0083                   1.5835036289260618E-4
0.0170496114625681        0.007768844312606075     1.579798568707696E-4
0.019240073949404232      0.006850000000000001     1.4790053390441538E-4
0.014582286549271219      0.009900000000000003     1.156011488432071E-6
0.015278008300850054      0.01108774053259097      1.0683318461930584E-6
0.006650000000000002      -0.0031666666666666505   3.796515716354744E-4
0.00715542898437684       -0.0034689720608842606   3.5583648614875726E-4
0.004835                  1.7905058992977564E-4    2.4084088006882321E-4
0.004735000000000003      2.1699316706612478E-4    2.4688455384132307E-4
1.874537415084866E-9      4.2771335883429185E-5    0
8.498668889323772E-4      -6.634672223256994E-4    5.6943450809346076E-8
0.0015999999999999999     -1.7116886707618632E-4   1.1232811695513842E-7
0.0058567239392229055     0.009900000000000003     1.1087019711811066E-6
0.005362528272551809      0.010780107097838441     1.0600629082614284E-6
2.1689573181066315E-9     0.006331997031863722     0
0.0011768823922514422     0.007284807777025552     2.194788207598089E-5
0.00265                   0.007700000000000001     5.319014805554758E-5
0.001857800210840216      0.008150998287112693     2.2978740470075866E-5
0.009556500000000002      -0.006227184105694286    2.84443172592183E-4
0.00838594840587004       -0.007127296581718116    3.2188565535168795E-4
0.01580546338748687       0.0083                   1.6333307430388581E-4
0.016291373068788924      0.00765839700016158      1.6152741845861806E-4
0.017236647898808466      0.006850000000000002     1.5819449330902136E-4
0.006930316234923536      0.009900000000000003     1.061990813461987E-6
0.006385645305963769      0.010889768105178286     9.813841746994589E-7
0.013140607037654989      0.009900000000000003     1.1331856555961915E-6
0.013867036628423675      0.011232025351771492     1.0330841718429676E-6
0.011539510138130201      0.009900000000000003     1.1047321554274582E-6
0.012305857579064328      0.011369725318845078     9.924361190991542E-7
0.00818531963095212       0.009900000000000003     1.0544729878185034E-6
0.007560040304789847      0.011044207480038828     9.472150350534113E-7
0.00976829407582526       0.009900000000000003     1.0731420898486877E-6
0.00900900998529588       0.011325348218602881     9.335133870674142E-7
0.010627162706497786      0.01150490065928463      9.475362900707847E-7
0.006650000000000002      -0.0025833333333333147   3.7352896866669555E-4
0.007155243202104329      -0.0028838677662790945   3.505369497811084E-4
0.004735000000000003      3.5661600587048826E-4    2.504467475518509E-4
0.004835                  3.1910333493367677E-4    2.443386375041941E-4
0.004834999999999999      4.591560799375781E-4     2.4784230278091104E-4
0.004735000000000003      4.962388446748522E-4     2.5401518400248085E-4
1.929900200111477E-9      0.0012253987554864225    0
7.562872917020813E-4      8.220157228403333E-4     2.0276185487629214E-7
0.0016                    5.999999999999998E-4     3.277435683194946E-7
0.0010255057515282196     1.1025351971976473E-4    1.2826230459948376E-7
2.1000554842839026E-9     0.004860156373910525     0
8.897955276935094E-4      0.005218434573866476     1.0522370310238647E-5
0.003481051539146875      0.0077                   1.0824092599260933E-4
0.0031434337039469157     0.007157578372581698     9.298421599936294E-5
0.009556500000000002      -0.004346964584115416    2.7805552415016607E-4
0.008410682477173         -0.005016840861300091    3.143764395939427E-4
0.014454542076613591      0.0083                   1.6876331373778035E-4
0.01550790534592481       0.0077408972220033       1.64836088335255E-4
0.0152332218482127        0.006850000000000001     1.6724332276610244E-4
0.006650000000000003      -0.001999999999999979    3.665522572302886E-4
0.0071575540178039345     -0.002379663416134125    3.45254242050435E-4
0.004735000000000003      6.358616834792157E-4     2.575907911019023E-4
0.004835                  5.992088249414792E-4     2.5135279735953266E-4
0.004835                  7.392615699453806E-4     2.548710267005679E-4
0.004735000000000003      7.754845222835791E-4     2.6117447979605074E-4
1.9852628819086562E-9     0.002408023969962706     0
8.679923267612117E-4      0.0018146814518422605    5.174968176134391E-7
0.0024                    5.999999999999998E-4     5.558247179885481E-7
0.0019131047558556108     0.0010718576575648184    5.200810483901093E-7
2.0406256669352675E-9     0.0035906513895656994    0
9.752652937248831E-4      0.0042181421080648325    5.099536312745245E-6
9.183347422447741E-4      0.0029064624822528057    1.4413978061336906E-6
0.005394273876292139      0.0083                   1.774251214999165E-4
0.004735000000000001      0.0083                   1.896049696638958E-4
0.005179946584563568      0.007808407444456907     1.7565219476661307E-4
0.004735000000000001      0.007700000000000001     1.7013568674852683E-4
0.004171717146312683      0.007700000000000001     1.397534186868848E-4
0.0037645303260705663     0.007212721023154832     1.22132221197013E-4
0.00439090816755758       0.0072278090121654535    1.4864231314093727E-4
0.009556500000000002      -0.0024633370290026717   2.673362294799563E-4
0.008443773487533071      -0.0032124086393734677   3.0264921937160757E-4
0.013230989040464478      0.006850000000000001     1.7496500257447025E-4
0.012740781846125013      0.008300000000000002     1.7463778641721268E-4
0.010900015548932112      0.0083                   1.7937373550134725E-4
0.011322223399873023      0.006850000000000001     1.808916942359482E-4
0.006650000000000002      -0.0014166666666666425   3.5862884610778626E-4
0.007154024484577378      -0.0017512534635097123   3.3811466817230696E-4
0.004735000000000003      9.15107361087943E-4      2.647671415456142E-4
0.004835                  8.793143149492821E-4     2.5839787676602827E-4
0.004835                  0.0010193670599531834    2.619342135682044E-4
0.004735000000000003      0.0010547301998923065    2.683696495132917E-4
0.0024000000000000002     0.0012735897554157348    5.702829167280285E-7
0.0024                    0.004740913659828105     1.18423627196337E-5
0.0024                    0.0057                   4.699759030844356E-5
0.0016377754342324976     0.005041040006285823     1.5642557161656683E-5
0.00794543814664939       0.0083                   1.8173716376030044E-4
0.006930545795535029      0.0083                   1.8011332139027025E-4
0.0074743014748794336     0.00760888354303771      1.8238955665812997E-4
0.006132232886363023      0.0083                   1.7787590836146252E-4
0.006557623021127446      0.007632402641165085     1.8024763094499005E-4
0.005794401098467849      0.00770238456770767      1.7703522779890545E-4
0.003298870378934873      0.005700000000000001     1.0375088960741811E-4
0.0029321309465932762     0.006438937910349482     8.562143569233707E-5
0.009556500000000002      -9.069843953365469E-4    2.5501970017091435E-4
0.008633544879319069      -0.0013591766656036702   2.8084525302084494E-4
0.009243169442145871      0.0083                   1.817055160505078E-4
0.008380562080923117      0.007324564212885492     1.8385667242405487E-4
0.0095565                 0.006849999999999999     1.846536837368667E-4
0.006650000000000002      -8.333333333333066E-4    3.496187894940066E-4
0.00723610758890079       -0.001177020039356145    3.2692107415093884E-4
0.004735000000000003      0.0011943530386966704    2.719828656428727E-4
0.004835                  0.0011594198049570844    2.654808880069047E-4
0.004835000000000001      0.0012994725499609863    2.690387483418063E-4
0.004735000000000003      0.001333975877501034     2.756076555291008E-4
0.0024                    0.0019471795108314698    8.602093014206873E-7
0.00178309988811887       0.0017044575410579165    7.430500398008943E-7
0.0024                    0.003968567155369947     5.361067348118526E-6
0.0018568180402940239     0.004308834505154608     8.230587474275011E-6
0.0024                    0.0032943590216629403    2.7706188419579263E-6
0.0017221381192701276     0.0036025620010808274    4.033905597585026E-6
0.0024                    0.002620769266247205     1.4921206289468648E-6
0.001985137884772028      0.002285406933676294     1.1973014466846003E-6
0.0018338458061567208     0.0028522302812875305    1.98475215475595E-6
0.004071272480688342      0.005700000000000001     1.430180419946063E-4
0.0036542924729223154     0.006202197300642792     1.2060978392137069E-4
0.009556500000000002      4.0343586227940603E-4    2.423787088797117E-4
0.008496570752490561      -2.4050119941838196E-4   2.7174501715327234E-4
0.009556500000000004      0.005365178259566719     1.933976516511128E-4
0.008367894034768312      0.006161839521191932     1.907431655074809E-4
0.006650000000000001      -2.4999999999997073E-4   3.393090022107792E-4
0.007188581936311218      -6.077743539191062E-4    3.2050786569695324E-4
0.004735000000000003      0.0014735987163053978    2.792449116763707E-4
0.004835000000000001      0.0014395252949648872    2.726086614847123E-4
0.004835                  0.0015795780399687886    2.761915423187609E-4
0.004735000000000003      0.0016132215551097617    2.8289558368864486E-4
0.004735000000000001      0.0057                   1.9492470543202821E-4
0.004348914351753036      0.0062076794394535445    1.539349178212369E-4
0.009556500000000002      0.0016447702061408698    2.291592224870756E-4
0.008492192264589731      0.0010043661908287365    2.5477733303193095E-4
0.009556500000000002      0.004034549082870336     2.0454994481258155E-4
0.008603462050084847      0.005017732252168178     2.004167943879659E-4
0.006650000000000002      3.3333333333336536E-4    3.27331566714841E-4
0.007146490639796931      3.9943728273005426E-5    3.111199290168084E-4
0.004735000000000003      0.0017528443939141248    2.865607123275127E-4
0.004835                  0.0017196307849726901    2.7978838902396473E-4
0.004735000000000003      0.005095159484470871     2.5265330189519334E-4
0.005284691591203759      0.0053790863874002524    2.1924551724344327E-4
0.009556500000000002      0.0028374905045018078    2.1640786695426465E-4
0.00846835182873505       0.002206650385818172     2.37448409530664E-4
0.008514994949110623      0.0033246700711743057    2.2120568666748818E-4
0.006650000000000002      9.166666666667015E-4     3.128849922043959E-4
0.007169315409224874      6.329481608978694E-4     2.982608024348372E-4
0.0066500000000000005     0.0015                   2.9032930329359036E-4
0.007201203544163886      0.0012181150884861265    2.8354259664642743E-4
0.004835                  0.0018596835299765913    2.83400317127241E-4
0.004735000000000003      0.0018924672327184887    2.9024146369308843E-4
0.004735000000000003      0.004623475138923165     2.7562046309181107E-4
0.005136236269797026      0.004870666776395964     2.461420295354175E-4
0.006278688706302089      0.0015                   2.946507960289509E-4
0.006511029600215253      0.00189322890822336      2.839395793479649E-4
0.004835                  0.0019997362749804926    2.8702859318612066E-4
0.004735000000000003      0.0020320900715228526    2.9393915890101773E-4
0.004735000000000003      0.004255632515748145     2.8942018089132647E-4
0.005052075601676161      0.004443732497303783     2.661387213020792E-4
0.004735000000000003      0.003968770768688962     2.981437068083317E-4
0.0049830994113627645     0.004117223132096427     2.7986057691123416E-4
0.00595                   0.0015                   3.0851473114118755E-4
0.006183726381873557      0.001784807892754723     2.963128837666114E-4
0.004735000000000003      0.0037450618868427937    3.0376214213622207E-4
0.0049340985579213875     0.0038675045916986665    2.891095781939483E-4
0.004835                  0.002139789019984394     2.9067466296185354E-4
0.004735000000000003      0.0021717129103272156    2.976553034858904E-4
0.00595                   0.0019221429942091087    3.048750098779659E-4
0.00595                   0.0023326207653520644    2.951272739067461E-4
0.006228913602850439      0.0021086675613411444    2.888904095925253E-4
0.004735000000000002      0.0035706027115434873    3.073973650150211E-4
0.004898071148195417      0.003669083217534994     2.9557146669104156E-4
0.004835                  0.0022798417649882953    2.9434018428801045E-4
0.004735000000000003      0.0023113357491315796    3.013916065949458E-4
0.00595                   0.002699999999999999     2.774012392378432E-4
0.00628872836177901       0.002484646615991115     2.770415472641056E-4
0.004735000000000003      0.003428318459566486     3.0984319616604133E-4
0.004872327516374775      0.003510637056297792     3.0003416316545984E-4
0.004835000000000001      0.002419894509992197     2.9802697513049806E-4
0.004735000000000003      0.0024509585879359435    3.051504669785124E-4
0.005642182664309542      0.002699999999999999     2.769830937719952E-4
0.005795342899888586      0.0029699263010268956    2.721542536496619E-4
0.004735000000000003      0.003288695620762122     3.117489956418709E-4
0.00486585040603292       0.0033639978535005347    3.0266829801151913E-4
0.004835                  0.002559947254996098     3.017335139427493E-4
0.004735000000000003      0.002590581426740307     3.0891909498718446E-4
0.004735000000000003      0.003149072781957759     3.1310826197231546E-4
0.004860487270337738      0.0032349643425717135    3.045228890748288E-4
0.005384214182874034      0.0026999999999999993    2.837272282790317E-4
0.0055111090686482695     0.0029060362819602276    2.792978897350617E-4
0.004735000000000003      0.002730204265544669     3.122504322262393E-4
0.004835                  0.002699999999999999     3.0598718867520564E-4
0.004735000000000003      0.002869827104349033     3.13723948736928E-4
0.004810472691140343      0.0028133866984415656    3.086970964689873E-4
0.004735000000000003      0.0030094499431533965    3.1382989247694706E-4
0.004840653290855984      0.0030840571870579562    3.069005994803344E-4
0.004820875091844329      0.0029403574893550723    3.08502566527946E-4
0.00516802188407166       0.0026999999999999993    2.9164349559966424E-4
0.005301214733599313      0.00287063527764741      2.8619051970980863E-4
0.004986840408717123      0.0026999999999999993    2.995806128658126E-4
0.004924109677765249      0.0028302514304648597    3.026822135283038E-4
0.005102537876386187      0.0028381686758455226    2.942620335517209E-4
0.0065777586505091565     -0.035976465454652246    7.186452995291076E-8
0.005682858276579909      -0.03323991557389834     8.643762674386574E-8
0.012632390016027827      -0.032888913601329846    1.7143697138974318E-7
0.0055413251824118085     -0.029375142315203655    1.275006385089205E-7
0.0077846684948690605     -0.03077690318258461     1.49567412606237E-7
0.010966718180966499      -0.030154958407861462    2.0972123106924838E-7
0.027798002929897356      -0.01367172754796997     1.1767544501567878E-6
0.028181119423448905      -0.011102043615512423    1.4434717977169362E-6
0.026586689497062402      -0.012085193780907954    1.4658116836637036E-6
0.026596340190717438      -0.010812692632957015    1.6670968551538161E-6
0.025724397247671088      -0.01533307336071059     1.0982594674928258E-6
0.0257689588761734        -0.013258683249180992    1.3475441246658496E-6
0.025530635680854293      -0.012224016963695477    1.5181684630709966E-6
0.025380882073562698      0.011319904149905151     1.3476069922884691E-6
0.025366172186856002      0.010753775300872768     1.4589355933305357E-6
0.025789510884028508      0.01100171501169598      1.3912795093893163E-6
0.025814306481475903      0.010559739930820163     1.4725784454880444E-6
0.02491145450252591       0.01146740772414091      1.3238713467982652E-6
0.024919789539796688      0.010987045894429564     1.422170408431765E-6
0.024153317676234666      0.011501206096338309     1.2836487895833024E-6
0.02448328726426995       0.011208772287300493     1.3667642036800614E-6
0.024512190175994663      0.011599074913155758     1.2895501347599172E-6
0.02647377719767522       0.010806000873774615     1.384823345716107E-6
0.02596351711032281       0.01159045094264145      1.2847013175788E-6
0.023938370260812542      0.011777871302478989     1.2247474247966347E-6
0.02429283487346673       0.011920264685422483     1.227374943482308E-6
0.025296550501993927      0.011959734543537963     1.2407842047828235E-6
0.02472005656347606       0.011897723772576595     1.2462267692268382E-6
0.023916201591543056      0.01220180642182457      1.1720876921877931E-6
0.024603187470193678      -0.01795771493514905     8.79530073138737E-7
0.005724942943050744      -0.025718185393193177    1.900223213630255E-7
0.005154502862118426      -0.022804345577246202    2.309631663115985E-7
0.008595746777016982      -0.027088340751552063    2.369849321680539E-7
0.012631200390764449      -0.027322327742259213    3.082226548624801E-7
0.01579116338165583       -0.025948677886752838    3.984360539749478E-7
0.004181316329976168      -0.008780922702633328    3.27964191058376E-6
0.004389994089523482      -0.008639823261840991    3.9555118676588566E-6
0.02933036355891345       -0.008279297400453276    1.5908858045070255E-6
0.029434252753185595      -0.005546615979821862    1.7799569100740555E-6
0.026924629929122975      -0.009396761488230904    1.8485162756451547E-6
0.026035862223667827      -0.010031301711274086    1.8850767855663884E-6
0.02568883378421562       -0.011450573882046238    1.646305973889067E-6
0.024776327631575834      -0.012553457135519652    1.4958889292886935E-6
0.02503186648263489       -0.011826590692866127    1.6165607724846916E-6
0.025524369956342666      -0.01062328546186462     1.833765287019175E-6
0.023482076356038686      -0.0154628573272332      1.1355158779308694E-6
0.02420483200240106       -0.013681869451938417    1.3407801575416264E-6
0.023575673781646524      0.01186460091126444      1.1874128637696214E-6
0.026022285173314164      0.010021320937251565     1.5600716030352894E-6
0.025430895023502882      0.010220133385043493     1.5694611481983377E-6
0.023321042451117505      0.011499073565860326     1.195246257868039E-6
0.02492488426613602       0.010459473780720775     1.5461588257883096E-6
0.026860068311622527      0.009579254540111161     1.5520503627079136E-6
0.02589999803848765       0.009424416637300072     1.692062594483169E-6
0.028003067850594636      0.009462771717394654     1.4411934379013139E-6
0.027758949772937073      0.008360268306873793     1.6189059624848356E-6
0.030076750747227547      -0.0027790871115202405   1.7710199599677793E-6
0.029858603982294084      3.763448206533669E-4     1.8241182220137838E-6
0.03007283678224209       0.002762577304257772     1.7127654207307256E-6
0.028854845693442367      0.0015436469362737528    1.9957413595152053E-6
0.02955723579033743       0.00614591035883719      1.5866395412413482E-6
0.02973866533500462       0.008952310404613542     1.3052211243665018E-6
0.028370303760826797      0.007357867439090897     1.6522559058845847E-6
0.028181809261263936      0.011108892390721737     1.218615744933671E-6
0.02666268032702071       0.011834366718116772     1.2201614601297182E-6
0.02576633376700232       0.012579019744096203     1.147639556516477E-6
0.02460827210438187       0.012552648414689947     1.1515900695057335E-6
0.023362776502139304      0.012325693182555292     1.1327576340590569E-6
0.023785868250602436      0.01270798247490593      1.1119094942770124E-6
0.003872710936675919      -0.008862733740289218    2.733850050467232E-6
0.004180704849517295      -0.009069525439082547    2.8288004304156107E-6
0.0037962024698555245     -0.009177597678238834    2.3501891760532005E-6
0.004719621803004449      -0.018472696118843047    3.376877673894815E-7
0.022198775676767035      -0.019450827728079722    7.884362047757227E-7
0.02072986162416533       -0.021935458641541856    6.264953742057923E-7
0.017980777354577687      -0.023326476368455747    5.370459199159369E-7
0.021543139145132832      -0.01692608448260103     9.98358073562048E-7
0.02167924448277505       -0.014910779495839245    1.202685185316167E-6
0.020398738175334233      -0.015363624221649014    1.1430846440560269E-6
0.008216284785345047      -0.022935265314666647    3.4299660265393574E-7
0.006134641105882512      -0.020519209864827335    3.4069446272374736E-7
0.006813526126648862      -0.0185639776635738      4.557283593315021E-7
0.012058334221975678      -0.02368534037468103     4.2540154288839523E-7
0.010648889640699995      -0.021051637866471157    5.006144721211348E-7
0.015180402309841898      -0.022146021525316473    5.612004306631209E-7
0.00622609720680755       -0.01690005703398751     5.091599487089126E-7
0.003823607086559032      -0.01643440702418001     3.614251706938678E-7
0.003991446370452386      -0.009497557870649282    2.159001705784367E-6
0.004560171588685056      -0.00860108215509705     4.512985821562128E-6
0.02740384812715359       -0.007741531512991863    1.9836802637052746E-6
0.026396792987267267      -0.007993033741975122    2.1646680619778604E-6
0.027844316465289915      -0.006150352229103069    2.0513978140952208E-6
0.028099036189701672      -0.0044280153503604164   2.1140420425913677E-6
0.02762885154808514       -0.0029271618501281772   2.28889730593513E-6
0.02702290855591898       -0.0038667382119328838   2.4020187623742815E-6
0.0258209733993116        -0.009429707161866327    2.0415894899668156E-6
0.025874960612479195      -0.00870956057900045     2.1664076036297947E-6
0.025738018162390852      -0.007497740050212138    2.3979621244380367E-6
0.025651956646425028      -0.00809249675443731     2.3266182508192835E-6
0.0253188561000651        -0.009865714827926374    2.0413122235628075E-6
0.024868069634242086      -0.011131533280506199    1.77692896906825E-6
0.023914332403767342      -0.012460397783265142    1.5265997442452284E-6
0.02431213676915028       -0.011767362381584923    1.648801096675594E-6
0.020357592997625983      -0.014203546592213432    1.26680083046586E-6
0.019488219405280997      -0.014996564805675018    1.1660853392996085E-6
0.0227442101075698        -0.01391459954590026     1.3231791567424658E-6
0.02325389112824712       -0.012978970838394563    1.4488877487815844E-6
0.021311722003322493      -0.013537427755079965    1.3604059420860807E-6
0.023125702895633253      0.011908209042359272     1.1551709125423382E-6
0.022776196699877356      0.012345534691650428     1.1070605138633809E-6
0.02295163722234432       0.011570778956089432     1.166783768925435E-6
0.02547075301267341       0.009690755886187417     1.6839239175454775E-6
0.02494381923158485       0.009907010180786479     1.6838863456381023E-6
0.023029820695777095      0.011194895355264842     1.1857061791061118E-6
0.025415008786115623      0.009060494181159442     1.835312734238403E-6
0.026048353787278766      0.008651575397582843     1.8261180954028494E-6
0.025430163297900085      0.008458297164138808     1.9703270570363985E-6
0.0267815723501299        0.008177377916805157     1.7933352337658993E-6
0.027282376377183226      0.007332076014518141     1.8346426908938108E-6
0.02768748532956604       0.00626874512447735      1.893807189159578E-6
0.027580546330082143      0.004517504173374837     2.0923289310483426E-6
0.02785006975132171       -0.0011845631492467333   2.2659651316728112E-6
0.027774118803302224      5.475097584122595E-4     2.267433104353154E-6
0.02791248232519065       0.00245977476932261      2.162281542895712E-6
0.02742011170143884       0.01363605593436066      9.813814845862501E-7
0.024987963814920598      0.013991921728858473     9.931880723061815E-7
0.023954680336513753      0.013361701848858834     1.0495507733343533E-6
0.023087410718434193      0.013098062506601003     1.055137139796795E-6
0.022347225997591688      0.01276957233716756      1.0618836103874487E-6
0.0034668161022814187     -0.009005590854639638    2.1754571884482213E-6
0.003772405187168545      -0.010069059260296005    1.5883598158344686E-6
0.003464386153599094      -0.009528541156456963    1.8299445535015237E-6
0.0038823827722298675     -0.011547720346695503    9.261134415235488E-7
0.0035486916019481763     -0.011239373313114863    9.794601911170623E-7
0.003299370935230186      -0.011776041391949411    7.941700873763294E-7
0.0040653034935632095     -0.012209927482230057    7.918907863835844E-7
0.0031768359789073326     -0.014637832569535953    4.063569473390753E-7
0.019657900328686802      -0.018720466492227666    8.39055119401982E-7
0.017582941270976732      -0.020379210003723218    7.009897923816754E-7
0.019461976904496286      -0.016440374267737895    1.0269649805194035E-6
0.008724740454974542      -0.01964683947594384     4.950818145267138E-7
0.008123092907466819      -0.017529291904789253    5.797734529210508E-7
0.006859299549552808      -0.015357626462289994    6.521527323213063E-7
0.007774459267244462      -0.01616358309645066     6.48318209586151E-7
0.012937817648345245      -0.02052561882205519     5.965172582854272E-7
0.011006717748369078      -0.019296872398394005    6.03036824220708E-7
0.015041882727556796      -0.01907600930247522     7.37491690726631E-7
0.005176882481645516      -0.015005973935191451    5.615031011742049E-7
0.004130853514561585      -0.013427259457001746    6.186048321127407E-7
0.0030781030405625056     -0.01354832412718273     4.878332325031924E-7
0.00406415409609754       -0.011042282030806065    1.1042947371635509E-6
0.004844986363339462      -0.012608271324571457    7.855360039224769E-7
0.004475434867059335      -0.011533281678075524    9.634496760762863E-7
0.004844759973848         -0.012020966372960821    8.766172634638416E-7
0.01833046588592678       -0.015251953019620415    1.1160932508161242E-6
0.018922452753093132      -0.0138089814278023      1.276597635719305E-6
0.026523137695174365      -0.006888212705196944    2.2794961043982416E-6
0.026376646265954474      -0.0059183246757552035   2.420648160610681E-6
