% Model:              coil.mph
% Version:            COMSOL 5.4.0.225
% Date:               Nov 12 2019, 20:02
% Dimension:          3
% Nodes:              1997
% Expressions:        3
% Description:        Magnetic vector potential, x component, Magnetic vector potential, y component, Magnetic vector potential, z component
% Length unit:        mm
% x                       y                        z                        mf.Ax (Wb/m)             mf.Ay (Wb/m)             mf.Az (Wb/m)
-20.884842592205278       2.55765556312405E-15     17.05365423752773        5.355579696173E-5        0.0017971838862897399    -2.5768059245398773E-5
-21.00328118147215        1.8247161705421406       18.67472789796448        1.480754242152674E-4     0.001709470584206809     -4.978444928302022E-6
-21.517402564296027       2.6351218176330175E-15   20.470534419444512       5.24276018304412E-5      0.0015303079239088503    -4.935163107965237E-5
-18.718116913111988       2.2923081963708528E-15   13.898305219760404       4.027668763554837E-5     0.001992922473836788     -1.567035611396479E-5
-17.78395268662818        4.201071120149682        8.50264223086932         4.806053053008557E-4     0.0020747663787371506    2.6443820669134166E-6
-15.999999999999996       9.797174392615376E-16    11.565069563892163       4.870577900095889E-6     0.0018609532646673354    -1.3849761047559822E-5
-17.95303491734557        3.0621294541576023       10.896188463487574       3.423527997896736E-4     0.002035715721880751     4.306729099263535E-6
-15.666854933861197       3.2480234730292605       9.586522772379158        3.701845239375396E-4     0.0018746181003281963    7.858946535579521E-6
-18.21038248531792        12.252420074338639       12.033272677749096       0.001103760376540951     0.0016876213925878863    3.694389183938005E-6
-14.661531533680574       6.406207387127746        7.675772005524099        7.77183802879266E-4      0.001786193081590685     5.460126936962879E-8
-21.000192636295782       5.676313198738497        17.765557563938987       4.363889284012171E-4     0.0016780642385195593    -8.798775538063691E-6
-20.30582441572742        7.2579419187780205       14.573745864693207       6.296447806608654E-4     0.0017991055414192558    8.667592746811048E-6
-19.564760050030046       2.3826569825978243       15.842683465180828       2.256214261992204E-4     0.0018974730258496102    -7.998131599574213E-6
-21.48081607441813        10.70394977459349        16.19189309197547        7.736999609921651E-4     0.0015634140210966303    1.2819221074012307E-5
-18.168963939362097       9.286219425733076        14.210797258288581       8.883742101852187E-4     0.0017552703322803937    6.547330282976541E-6
-19.73832323043914        7.389964837074655        16.92097795198117        6.35871469475997E-4      0.0017066754253169075    -1.0004234536139602E-5
-18.211884988427705       2.230312665751772E-15    17.154750688717293       3.664562691038634E-5     0.0017687476916381267    -4.495420641775875E-5
-17.888596983113686       2.82755531171674         14.719452153157128       3.075878833234687E-4     0.0019025294498103917    -1.6360461381733256E-6
-20.46465148487072        3.3417731391810808       20.827547456394576       2.387997601700975E-4     0.0015046620994292126    1.7944609306761204E-5
-13.04211432846826        9.268400824476837        5.706563818386638        0.0011396560279806655    0.0016217368293330561    -6.157644545330481E-7
-14.672813950456758       10.631944951156413       8.071306850990833        0.0012293209808316478    0.0017214100861565526    3.745166127710519E-6
-11.056178261344046       11.56550570677233        3.7702539661843932       0.0014432038024772148    0.0013725448938665518    -3.970173361221411E-6
-12.020642852329027       13.623040898248833       1.7483822499903168       0.0016475963812592732    0.0014447701753360143    1.9696451539760957E-6
-8.718296934440087        13.416083577666491       1.8423663002681325       0.0016698015957353225    0.0010994791292746906    -4.042912812772667E-8
-13.343719990714062       12.008885113574154       5.889075371495253        0.0014311467964816095    0.0015847851368354542    -3.9845513767440834E-6
-14.993686755355935       18.740046891143688       -6.556590050121913       0.0015733725561084672    0.0012302606868399497    2.444374559736672E-5
-11.61667282614211        16.717860496200807       -7.5529803203704855      0.0017577191211436216    0.0012396237244202582    4.9695250289201465E-6
-11.996108350782357       15.890409721735194       3.783849464441773        0.0017491690981250778    0.0013625494136327648    8.682508829367672E-6
-8.78616975987179         13.37173215969848        5.7020524766335825       0.0016379169734118998    0.001088565674631418     -1.3742074904054272E-6
-9.012520221667854        15.355535113686635       3.740300858193449        0.001858198009364449     0.0011047206632103154    -6.338843142999863E-6
-12.285858791017684       15.724206614241874       -4.509708027170632       0.0017182000395057873    0.0013525785641382172    -5.180626468225252E-6
-8.769735517639095        13.382516166650401       -2.1895051756162536      0.0016673244202916539    0.0011059328397761711    -1.8131234184255782E-6
-11.217796341192164       14.381584099636816       -3.1442570779895234      0.0017398735008313882    0.0013522618645082649    -6.691120813514212E-6
-9.045166669043253        15.356165872371282       -3.7029023502366805      0.001847417688366388     0.001102770815444738     -4.420701003436961E-6
-9.002633600389668        15.378881015992153       -0.7234310795278154      0.0018713431942950001    0.0011070010826956962    2.570201095232123E-6
-6.036900194883532        14.817416645185322       -4.139622080886914       0.0018339018366501484    7.47208938990305E-4      -1.6775030227643422E-6
-3.039038219986467        15.708731543236123       -5.987011375212071       0.0019100291312671145    3.9099031603987897E-4    -3.7000088284101164E-6
-5.980863178651005        14.84012384174258        -0.29542056416267587     0.0018525952075345304    7.587101706062593E-4     5.2475159040196285E-6
-6.028932092553353        14.820660505638076       3.6967522519451257       0.0018391888174504028    7.485837835536045E-4     -1.4051749983565175E-6
-7.6322318878468          16.097953185485988       2.2196976342528747       0.001959488542313407     9.29855629344046E-4      -2.8921470391387646E-6
-9.320597820447409        17.32981557809216        -5.216299524857107       0.0019494968488233567    0.0010499220835504584    3.456575140548316E-6
-12.436382500063774       20.52648022219366        -7.151604904626341       0.0016983611684836478    9.911738642610442E-4     8.876167446107816E-6
-10.87849016025559        18.928147900142907       -6.1839522147417245      0.0018080876538113621    0.0010723899501392823    1.807452658322184E-5
-12.447489886778357       18.06898217587869        -2.1835297435624526      0.0017230447108852096    0.0012055399594043325    -3.6842040446863064E-6
-3.746068074031298        18.79678019190075        -19.400849000509357      0.0016337419230295488    3.1741775764305643E-4    2.5343564669796877E-5
-8.234946327574328        20.290851014396505       -15.679133195616341      0.0016993577600688205    6.859683185919651E-4     1.0604935469902601E-5
-4.368065152363813        19.496286797537685       -15.801698001018716      0.0018521392023490998    4.3088310303111246E-4    -1.3251827678334155E-6
-2.209937711949071        18.242757279417564       -14.029573125439219      0.001940233523110418     2.399816100701727E-4     -8.63595713642032E-7
2.449293598308941E-15     15.999999999999996       -15.420092761574026      0.001687285447681247     3.745024306903671E-6     -1.0934081177535744E-6
-2.1840325761819037       19.137964079004522       -16.81321268156746       0.0018232943563984431    2.014124266050077E-4     2.4082072489644077E-6
5.713384592445393E-15     18.661330259216857       -14.139312789964846      0.0019310653911034045    -7.126988684253445E-6    2.377711278001746E-6
5.749606920309127E-15     18.779641360471363       -17.824727362116207      0.001747926811510815     -7.766194640895406E-6    1.1268017613728745E-5
-3.177668424938563        18.80514226589955        -8.093893908883798       0.0021129021010536007    3.6885380059511325E-4    3.905775084339172E-7
2.4492935983089407E-15    15.999999999999996       -7.7100463759288465      0.001920951076991614     1.5224013687466249E-5    -3.925902921711873E-6
5.717526877775733E-15     18.67485998985666        -10.26489679522401       0.002068761987578211     4.891864317464853E-6     -5.689472183675069E-6
5.7083857149877084E-15    18.64500268636511        -6.383212490045643       0.0021555771857243305    1.4205944570720465E-5    1.1330727917191552E-6
2.4492935983089403E-15    15.999999999999996       -3.8550231879647265      0.0019702447240279143    2.914917160385998E-6     1.4838449461644547E-6
-3.07675837545349         15.70138713295984        -2.082677146300033       0.0019514685762427365    3.9688644059363346E-4    -3.2031088690899347E-6
-3.190991156005644        19.26981705656386        -5.0474555419640295      0.0021845788437623226    3.6129845299580105E-4    -1.242671244836385E-6
-5.791554513834354        23.290725542869744       -20.339495473411887      0.001422457955362115     3.434006029308071E-4     4.2660239935832537E-7
-2.5399049165495393       21.20043289512704        -19.091514002504564      0.0016274437840938427    1.9293699741541317E-4    -7.874857193140775E-6
6.4316489293080085E-15    21.007359620050366       -20.11243126779383       0.0015458079309391198    -2.973798200374315E-5    1.8628200596347088E-5
-3.754424519582785        23.70451786034124        -23                      0.001178618773758801     2.005493507375823E-4     -1.8307426800034147E-5
-2.6141272205679313       23.857207273163514       -20.607351622841186      0.0013887526863808311    1.3940690437337213E-4    -9.054448017509601E-6
3.673940397385862E-15     24                       -23                      0.001243552582161802     -3.5438395851517034E-6   5.685939139388342E-6
-9.807350817612377        19.618016121960853       -7.906420604196782       0.0018858094272947226    9.447274910969304E-4     -1.2161718133888E-5
-6.355336849877131        18.935424541942442       -5.922891022543584       0.0020964503325869334    7.119243388723646E-4     2.160038481340415E-6
-10.19556721145847        21.72672108802046        -9.862998838406172       0.0017187087392116515    8.138024302652387E-4     -7.049518190280054E-6
-3.0642734863268726       20.174702540717945       -12.219887253629405      0.0020142009082841105    3.081322882143713E-4     -1.4810869772735463E-6
-7.541445818301624        22.78434978158518        -17.2229832672036        0.0015233833639785796    5.545820274264384E-4     -5.166230516083297E-6
-5.079809833099084        21.39350617020371        -18.0705967372153        0.0016693425468106806    4.004765245271668E-4     1.6657183139473539E-6
-8.893211710434608        22.29149581058635        -13.774994465592124      0.0016551433438813728    6.821097940381193E-4     9.937701179219013E-6
-8.162057092056111        20.36741860720424        -10.751642988855577      0.0018884458578772947    7.47648711174884E-4      -8.559499186889292E-6
-6.106458738841267        23.210152125111744       -14.336642812843865      0.0016943072192317063    4.609216837582522E-4     3.3497846938699125E-6
-6.117502855747509        21.109134125749883       -12.988464976074422      0.001874905220962479     5.691288888139628E-4     -8.882928861494694E-6
-12.753996202656689       20.33065618376885        -4.004130205760476       0.0017403108364173138    0.0010021359376890433    -1.693965638142868E-5
-15.696905056013792       18.155086660836652       1.2370006078776856       0.0015806055482569406    0.0013624402990584617    1.0110936763636892E-5
-13.12191563178365        20.095156882999245       -0.4701234856590687      0.001678483728436935     0.001074741350650772     8.806923156307908E-6
-12.559011991283004       17.99278330236722        1.6568629893913522       0.0017577777960427054    0.0012509754196823907    2.8524947703845878E-6
-17.62370733353469        12.493719545533821       14.835173098033188       0.0010887565060167215    0.001553290405915692     5.687718318857902E-7
-18.211793857669317       11.265821056919632       17.632223432713054       9.105915111339608E-4     0.001492344283918743     -2.705290501792701E-6
-19.50133095899712        13.989213374155835       16.17653287906018        9.703270541481036E-4     0.001384215822879924     -5.56271530183082E-6
-18.14557704194063        15.707897179921861       2.723167574983442        0.0013007280889568789    0.001551925892461846     -1.4632197288205907E-6
-15.64537537060912        15.321617831518          2.7259331522813626       0.001477683040693814     0.0015717087887106716    8.80489185454396E-6
-11.079303980560319       15.323333304847107       6.961618514084114        0.0017439634047747502    0.001314236441738795     8.679684069131489E-6
-18.73483758150886        15.00019535854394        6.425608469732661        0.0012638023412781172    0.001636409659252918     -8.798044668838676E-7
-16.91611388808085        13.936939806590464       9.166022896941106        0.001315975449078072     0.00161814744865628      -5.4063481473403925E-6
-15.816057155029483       18.051380447734203       5.887045104712358        0.0015343336168199167    0.0013092246305560142    -1.0408891293900122E-5
-14.910017531006783       14.713345752717073       5.666699213493195        0.0015092258746392253    0.0015574215903629062    -9.901758294012611E-6
-24                       1.469576159047403E-15    23                       3.358488548285105E-5     0.0012698536926301028    -3.890098330996256E-5
-21.36996050383503        2.560467601035508        23                       1.4921554432802852E-4    0.0013070168260272501    4.809748012666834E-6
-17.255725086585215       16.680526122883343       9.65164550310459         0.001374702644007187     0.0014049157884174015    -5.1268971379343655E-6
-18.44965888705314        15.349595660843356       12.875231197283624       0.0011309869820788087    0.0014580631895154631    3.207014025412417E-6
-15.978723202473383       14.90905598300735        13.21827882310227        0.0013212707012388175    0.001444827135612581     6.743220096675177E-7
-23.70403302925565        3.754361257717376        22.999999999999996       1.9945329013743265E-4    0.0012453772408528925    -1.3348673102547598E-5
-20.78915314765181        5.1090299466369          23                       3.17043259084874E-4      0.001284406199721508     1.0135799279652159E-5
-22.191717633938083       9.139347266384055        19.759076649159102       5.930979375529566E-4     0.0014303451937218417    -2.400525274708219E-6
-18.32385982129485        8.693011723407553        17.957619447302548       7.474444847266392E-4     0.0016084813030680714    5.775388555592405E-6
-19.37697003810339        6.221353935881276        20.827547456394576       4.7550283042858136E-4    0.0014740165801656257    6.412244806038437E-6
-22.82534709103498        7.416419715585825        23                       3.9421717315612993E-4    0.0012069846055962924    1.1857239148186348E-5
-18.750643356712615       2.2962915368751687E-15   20.025682814904574       2.8881707854418628E-5    0.0015867790623923914    -4.600512015758851E-5
-19.55934246590641        4.123078677326653        18.65509491278915        3.450918466459678E-4     0.0017127459751452303    6.937688117963365E-6
-19.951972642619506       2.4434119433459536E-15   22.999999999999996       4.209738430267237E-5     0.0013423082153484842    -5.519259941747417E-5
-15.67954021926184        3.186223236458845        13.3472037858301         3.4810201763184155E-4    0.0017658407897330978    8.030444682354129E-6
-15.999999999999996       9.797174392615374E-16    15.420092761572551       2.5433713884314956E-6    0.0017180025067648778    -2.1810076496616424E-5
-13.098414878451432       9.188662996974163        9.603251572236612        0.0010790845084064104    0.001564094584932323     -2.0376341141088857E-6
-17.497984067054322       7.236820812396072        8.667635904932146        8.196132722743008E-4     0.0019852399271726587    -2.6211592539084093E-6
-14.680607095980296       6.3623718292357685       11.562285698837467       7.226810655487937E-4     0.0017161187343635966    9.179702780805792E-6
-17.69355705755756        9.19694024598804         10.749730219239161       9.772080097853802E-4     0.0018799644718458727    -3.8505713759705355E-6
-15.452554014183477       9.111089122691022        12.195931558711386       0.0010036972810698146    0.0017227093025627609    6.359715769666501E-6
-17.010135226028524       5.715152459417513        13.475982754158375       6.304633835977686E-4     0.0018447965473816026    -7.865458027802336E-7
-13.211550970809391       9.025237999394003        13.64213289818361        9.909827414418424E-4     0.0014801694898950114    3.7717620607196676E-6
-13.359669244351505       11.746877152282675       13.601729673552262       0.0012750211786942461    0.0014697112254884097    3.0211421563362266E-6
-11.093594296223676       11.529621224948958       7.563285046305467        0.0013891573996969977    0.0013574062446613114    -2.0230760467896747E-6
-8.89969412517557         15.386874195674453       8.254885901866748        0.0018008307479632113    0.0010525623244021386    1.1257221053399072E-6
-13.6181219499046         13.009730279607256       10.168877409047166       0.00145301467190587      0.0015223086291737992    -9.804486462951969E-6
-11.090853410082884       11.532257829065948       11.302968875467172       0.0013372099717134875    0.0012872357808922869    -4.224497054098161E-6
-11.462207017056915       13.75033123030575        9.098513433334215        0.001589802601617759     0.0013441317498159115    -1.1937898076258441E-5
-8.749754342709382        13.395588786695354       9.589561591963408        0.0015820876221264483    0.00105656699018515      3.8184642159575335E-7
-14.95868311451191        5.677834048263143        15.34756681422474        6.02314438922762E-4      0.0016112998859034219    -9.714154402534588E-7
-15.858509640777427       9.414050911478581        14.702071174697588       9.94884907110793E-4      0.0016653472612608749    -5.871794372469863E-6
-17.597603983522063       4.313106677260536        20.459479976992682       3.5857385802921874E-4    0.0015150353879190412    1.511571206879958E-5
-15.999999999999996       9.797174392615376E-16    19.271746918768354       1.2231345560595104E-5    0.0014955389455412584    -2.4069691007242084E-5
-15.77612355005684        2.6671943561244165       17.13614413892762        2.7478620768575597E-4    0.0016098609538124007    -1.028712827818523E-5
-17.259012790209162       4.9004563627948965       17.001330863506944       4.868230935269857E-4     0.0017034163763930592    -1.0238324600644945E-5
-15.818237928940736       2.404859418639795        20.09141249759079        2.1300246744071288E-4    0.001407788008184034     2.0947600135258862E-5
-20.46793889337102        12.532496856462          19.7125396617314         7.769740450220453E-4     0.0012504553837944094    1.2437766236420521E-8
-18.247379236804775       9.931348011447653        20.71744635819932        7.157594872869709E-4     0.001346504412146245     5.032141533522869E-6
-19.19459761030037        8.3196291944359          23                       5.26050223937844E-4      0.0012371389308251995    4.675612650817019E-6
-18.251627287278158       15.58454687715634        19.71863966126558        9.846795543467213E-4     0.0011540027596534423    -1.8429589440358034E-5
-17.555737369611563       12.67378140385349        20.24743176699539        9.07646032060712E-4      0.001259414882520889     3.657090832389589E-6
-16.330560726185343       13.954422917143907       17.61337216359696        0.0011387864468928185    0.0013587352685084089    9.979309174593555E-7
-18.68641344218462        2.899086498561825        23.000000000000004       2.0672197585306805E-4    0.001335831520602295     -4.995014070001061E-6
-17.21556308691818        6.40374861417268         23                       4.453535160955271E-4     0.0012522785240631806    3.04467545174318E-6
-16.627168214304028       7.740166564885946        20.134348573558334       6.693738842593066E-4     0.0014394797010623193    -9.580164132387279E-6
-6.365440938210233        23.14046589120792        -11.370249420625365      0.0017728595975719593    5.26889105161338E-4      -4.098016284077835E-6
-12.936038440220669       20.215313736698057       3.7974449626991538       0.001718744960282292     0.0011165951175239862    -5.837906446786307E-6
-12.684273276015603       16.582672085865465       6.002517007988209        0.0017315652468297541    0.0012885969091835394    3.34394291632053E-6
-6.036416865441046        14.817613553694093       7.4491383382211165       0.0017936993207216196    7.389553711331918E-4     -1.982641472599641E-6
-9.135052022274925        17.426583256563195       6.6214650282697125       0.0019201778262567166    0.0010377997445834009    8.069604338848594E-6
-9.18548881274958         15.216568586663634       11.69473141966343        0.001708029469697274     0.0010450867515817042    -1.1687488870856557E-6
-5.969392753738484        14.8447414983089         11.253837637785816       0.0017154067173812317    6.986860096699561E-4     1.8847604559906274E-6
-6.372501418082142        17.36754740411663        10.658182266059253       0.0019456327973333672    7.121000290034805E-4     8.434082759661357E-7
-3.0980664587058935       15.697196699329519       5.591795432271341        0.0019241181036594008    3.805647490588366E-4     4.6849734618718445E-6
-6.443205745158792        17.51037416508158        4.949747205027061        0.002044427661394984     7.624515762744291E-4     -5.91145779864286E-6
-6.331536667003061        18.468702795640386       -2.1302886505864778      0.002118524191451004     7.481769816946786E-4     3.0225754456752E-6
-3.002319732896654        15.715790664852323       1.7867073240128013       0.0019503208501181614    3.804736002985425E-4     2.6604428776996238E-6
-4.695800531398342        17.240464424766394       -0.16272413349962042     0.0020797710346712006    5.803378741054694E-4     -1.262982897957298E-6
2.4492935983089407E-15    15.999999999999996       -6.089573290068984E-13   0.00199353335312968      -8.834240038732173E-6    -3.239187444807367E-6
-1.6021569435363625       17.86724592361408        -1.0005085875224353      0.0021584491355267615    2.1517824860901326E-4    -1.0575657790534191E-5
2.449293598308941E-15     16                       3.8550231879635093       0.0019759803378299363    2.264114571020933E-6     2.997313214911397E-6
-3.525270971774663        17.501161823098872       3.5162223733259736       0.0021057710918717374    4.2668406088701525E-4    -5.78477120764792E-7
-9.811406231200793        21.90288354912098        -5.803512786119292       0.0017864988938147523    8.669124894362922E-4     6.458034993479322E-6
-8.135774978437967        20.395529043050917       -3.9979053094545085      0.0019799616370722545    8.179185913489636E-4     1.2646470427351845E-5
-10.04614456081063        21.796214796686485       1.7521025118519071       0.001884732830718264     9.062101589006834E-4     2.4759721557309024E-7
-10.083675093913357       17.59641033373121        2.9377347792376596       0.0019277346221662501    0.0011041004039771731    3.4440251388668572E-6
-10.518453086623808       18.638526948666826       0.010710720113981073     0.0018986769265789336    0.0010813903217890615    3.6387480225915864E-6
-9.59059829154278         19.61139902662484        4.18678377006081         0.0019214422543342618    9.19856030817366E-4      -5.840561045958947E-6
-9.916213106998802        21.85563354415939        -2.072919596365433       0.0018648491454215448    8.707269920242554E-4     -2.9090528578983795E-6
-9.919706909938883        17.92776952796988        -2.5681933705256634      0.001945092169525926     0.0010771723340556021    -9.552111485680054E-6
5.682604578149201E-15     18.56079510306368        1.4939043026556935       0.0021986138017133375    9.240289961584643E-6     -2.6210934959293247E-6
-3.4385422038078337       23.752398352853394       -17.272951922336382      0.0015947098630596794    2.5486901262157925E-4    -6.022908957654437E-6
6.527928072967759E-15     21.321831168015976       -16.650457751236967      0.0018317107084251346    1.3844000090150823E-5    -1.4896722109083697E-6
-3.870885675830606        21.628990448546293       -14.521400129735934      0.00182367322680107      3.2485382497141E-4       -6.350964431680046E-8
-1.5321367431634336       20.74826685436696        -14.435172502433185      0.0019181034315006737    1.6478134074781093E-4    5.57869092226896E-8
6.5338853021195346E-15    21.341288955047872       -12.799487367953834      0.0019615151961148393    2.521258889715333E-6     -7.408756626146781E-6
5.733551166110867E-15     18.727199287509794       -2.437396051308919       0.0021851931621108506    1.2708928093775242E-5    -3.4506925127340285E-7
6.531098804867568E-15     21.33218756433209        -8.95383312829013        0.0020915463598061967    -2.462295677236022E-6    2.3725317699208867E-6
-2.4661911652190907       21.2469061559819         -7.665320440686136       0.0021079719243558602    2.3199431147347973E-4    -7.755228225110949E-6
6.54067918654686E-15      21.36347946559199        -5.091308866307623       0.002163744548731174     -1.2669699561109194E-6   -7.446221220381768E-8
-3.267917616890389        21.75106859896174        -3.8795443932247116      0.002106628002080642     2.825714449886837E-4     -2.7674703201901908E-6
3.6739403973858615E-15    23.999999999999993       -19.193350660159375      0.0015486652248111153    2.199517301037978E-5     -6.916004749087531E-6
-2.811287389994869        21.445181215928958       -17.043082301951923      0.0017548703483842517    2.0940068137457118E-4    1.3170721374145735E-5
-3.373706199297397        23.761694099554905       -13.241102258453155      0.0018271527108053938    2.730512897901128E-4     -1.8077313744990114E-6
-4.7715546815744          20.972804078553736       -9.732071664754582       0.002002153703874342     4.6487371511246336E-4    1.3012337765064078E-6
-6.673773504870731        23.053432438699566       -7.7061599642002525      0.0019009924723562609    6.378597090851323E-4     -7.297643531999904E-6
3.673940397385862E-15     23.999999999999996       -11.516143222830166      0.0018464356857626073    -4.366256186289298E-5    6.9022049819204325E-6
-3.396311662180824        23.75847358508822        -9.49959728473914        0.0019386002213395786    2.4941118656655073E-4    -1.3606147398342136E-5
-4.9323823304381875       21.16162474763171        -6.376807753082142       0.002060623572533772     4.718934133197272E-4     7.002094131624835E-6
-17.06214368214347        16.878484913341353       16.09694782206857        0.0011632338283847205    0.0012813294307905101    1.4273052088903192E-5
-14.67860669738266        15.66944422918513        18.094940335932808       0.0012504651832514575    0.0012014520812790733    1.133615806506223E-6
-13.372438201248848       17.274934449995733       8.221184551534646        0.001651604650093688     0.0012630901702915121    -9.00122802643039E-7
-12.570216711093249       20.44479522607532        7.834903828364267        0.0016680849545358534    0.0010514227151848371    -3.54251954876416E-6
-11.035545231247797       18.820948496630628       5.2094549954844345       0.001840286165837384     0.0010859399220988955    -8.370302776684278E-6
-14.88783141487524        18.82425232943539        9.83276682542256         0.0014794219698845638    0.0011797932442536383    1.5228358725051629E-5
-14.491498557295051       16.424671102173498       10.688328138614795       0.0015221265958215665    0.0013997441309182362    1.3686188112419493E-6
-14.76022508574371        16.04648358201338        15.703824703452947       0.0013675561358020723    0.001272682703106078     -8.781885649058124E-6
-14.232147163705058       19.324750635147716       16.010007283189065       0.0013466903802665851    0.0010487964953285413    6.158166415965702E-6
-15.748558699296291       18.11029814483514        12.889621937776488       0.0013376376848464053    0.0012572238814735459    8.585430570370077E-6
-13.425733107317054       17.336825963233206       13.54534109230772        0.0014973543922905204    0.0011907721763270442    2.7977318203533882E-6
-15.630875514246457       18.2119666883654         19.589656792639712       0.0011313572165353297    9.930840552863447E-4     -3.977327775340208E-6
-12.306404643883694       17.451822267187605       17.33744508342365        0.0014425342483345368    0.0010289798287734147    4.139986401449602E-6
-15.790054603195987       15.18209486326787        20.37453268488446        0.0010537388621598468    0.0011234862187824359    -1.603817926201831E-5
-21.384146985407124       10.895780959231976       23                       5.776558832409968E-4     0.0011205863647167718    -9.037620581525485E-6
-16.97055621860797        16.9705692783438         23.000000000000004       9.122760310635138E-4     9.034246457831545E-4     -2.7618178124750514E-5
-13.694726559808286       17.10589387617018        20.590344819434307       0.0011629039773686134    9.576875770569406E-4     -1.2424373023644205E-5
-19.416400182992287       14.10685379121274        23.000000000000004       7.307411583325983E-4     0.001013678970471973     1.0890107769213508E-6
-14.10683884945897        19.416411039178726       23                       9.893936867512092E-4     7.660159870125956E-4     7.802952284197321E-6
-15.999999999999996       9.797174392615376E-16    23                       1.2287338902620063E-5    0.0012166485003977385    -4.7339834909025E-5
-15.59882493151003        3.5603280675323674       23                       2.5798609706387607E-4    0.0011811127336042507    -2.6338630508633958E-5
-13.784268517407732       8.123665517486675        17.110708783638177       8.112533967436111E-4     0.0014037619364020044    1.562379351786414E-5
-16.82942845994989        7.209211593357932        16.12174159010384        7.176639863138608E-4     0.001706491583998307     -4.247224398126201E-6
-8.566712641134524        13.513379833491916       13.617254722827447       0.0014952772045018778    9.622787928450377E-4     4.884682092490094E-7
-11.08909128595271        14.055286732616764       14.40990580760622        0.0014994039524038516    0.0011860448757659752    -1.1338982279058098E-5
-11.075275056567603       11.547219683602256       14.618751368373488       0.0012506912784291933    0.001214830841953155     -7.418054838893613E-6
-12.18971904742737        10.363915743809693       16.927288677673516       0.0010468275694935766    0.001258755627664118     1.0470660394259534E-5
-15.98042540067505        9.752186062256433        17.02216490348903        9.438219405558437E-4     0.0015598903280171898    8.340756712710408E-6
-12.240369677185367       14.377602544721785       16.365157998794608       0.0014054208333812732    0.0012180646871112189    5.011748306425575E-6
-9.72051426862702         12.708721507430186       17.02649129413627        0.0012759775728911934    0.001004238533782164     1.9038419177848258E-6
-13.521299300284781       12.747133874053109       18.60105613545522        0.001165233612258819     0.001247515549562671     7.146795726973965E-6
-8.321270369991957        15.780856893087073       14.671991791595296       0.0016600514935219172    8.84486828827107E-4      6.965901306200494E-6
-11.96377907787302        14.849937649399411       20.115687299652876       0.0012407162219232784    0.001008008073376032     -2.6678903960124033E-6
-11.131747219633816       11.49278921055175        19.945061549961995       0.0010088313928673413    0.001004812138977136     9.723044450657368E-6
-15.006957191803279       5.548985118324239        19.551250788917347       5.099086014306892E-4     0.0013847204868401763    5.298884619071768E-7
-13.265043787107407       8.946430200148168        19.769906899122354       8.017019626685601E-4     0.0012069355745738042    -5.296088189757143E-6
-15.804813337408886       10.838207136411262       19.011007318354835       9.538665250803502E-4     0.001393828473926337     -2.9337988540345433E-6
-14.09697058028337        10.858879790144242       21.05056297192487        8.819043739683389E-4     0.0011677824577409888    7.0075272035941E-6
-18.506765397936643       11.231189630959943       23.000000000000004       6.733744681706764E-4     0.0011057346307893111    -6.214786151692628E-6
-15.994547746112337       9.973701383299442        23.000000000000007       6.998651191231205E-4     0.0011384808053257734    -1.6600758205179912E-5
-14.415502544082797       6.94213611467092         23                       5.267705709806648E-4     0.0010964879654081364    -4.017737719409878E-5
-13.878547656506269       15.968401549478175       23                       0.001004046244397771     9.069381028287141E-4     6.888778391441704E-6
-16.53552625761821        13.470137118412897       23                       8.401410554321472E-4     0.0010169511870731977    -2.151622866317679E-5
-14.761739090760319       13.08537128447534        20.58670095013214        0.0010316933521482248    0.001169870084159232     -5.57580598595547E-6
-13.155734410871567       13.121506724549606       23                       9.329993727872633E-4     9.516401606093718E-4     1.0142245644300178E-6
-11.469742204136287       18.319245556418863       23                       0.0011100764577875461    7.328331941899705E-4     2.7407604573858292E-5
-12.50928893926022        9.975817409591516        22.999999999999996       7.28601339118798E-4      9.432966876565724E-4     -1.612897037161761E-5
-3.331521346708052        23.767645350695318       -5.758071611405162       0.0019722672116666644    2.3929627881443306E-4    -2.5268020147789357E-6
-9.789124057469573        21.91285125645384        5.787555548804816        0.0017965661788280107    8.517985665750519E-4     -7.922856591325736E-6
-10.057375656723043       19.3512612153248         8.548534180862234        0.0018636428091241776    9.376097016005498E-4     -1.1127751385158888E-6
-3.0528359004300185       15.706055932825585       9.437171133178493        0.0018555851240854295    3.822169974879792E-4     9.160704515027175E-7
-4.189490540728692        17.56768036796849        8.141726870167918        0.0020522827966062886    4.971254917037445E-4     4.391687569277189E-6
2.44929359830894E-15      15.999999999999993       7.710046375927624        0.0019162241853610926    2.884127365177656E-5     4.831019259695609E-6
5.826314720493877E-15     19.03018804948622        5.440267179437423        0.0021737855224687524    -1.4241580190104706E-5   2.9282029129458984E-6
-6.966585404229672        14.403703961327937       16.88738225192261        0.0014548691768864423    7.221335618139389E-4     -1.0940614786211543E-6
-9.5284103817633          15.416187509381523       18.23005566665825        0.001452316787546781     9.082414375768659E-4     2.116498256210688E-6
-4.407321381682217        17.92455782866824        11.29537873840716        0.001994761131280651     4.8401296647098357E-4    -7.624445740461873E-6
-5.693376697755832        14.952774383954665       14.246607756590647       0.0016454936194414587    6.259627999513747E-4     -4.5312067168683885E-6
